charger_id,station_id,charger_name,type,power_rating_kw,price,currency,symbol,price_display,last_used_on,connector_count,available_connector_count
59931,10349,VER PVR Vikaspuri  1,AC,7.0,16.95,INR,₹,₹ 16.95,17/06/2025,1,0
59942,10350,VER SIKOTAR KRUPA EV CHARGING STATIONS 4,DC,30.0,19.7,INR,₹,₹ 19.7,06/11/2025,1,1
59945,10350,VER SIKOTAR KRUPA EV CHARGING STATIONS 5,DC,30.0,19.7,INR,₹,₹ 19.7,03/02/2026,1,1
59934,10350,VER SIKOTAR KRUPA EV CHARGING STATIONS 1,AC,3.0,19.7,INR,₹,₹ 19.7,,1,0
59937,10350,VER SIKOTAR KRUPA EV CHARGING STATIONS 2,AC,3.0,19.7,INR,₹,₹ 19.7,,1,0
59939,10350,VER SIKOTAR KRUPA EV CHARGING STATIONS 3,AC,3.0,19.7,INR,₹,₹ 19.7,,1,0
59940,10351,VER Moti Bagh Gurudwara Nanakpura 1,AC,7.0,16.95,INR,₹,₹ 16.95,09/10/2025,1,0
59946,10351,VER Moti Bagh Gurudwara Nanakpura 3,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59947,10353,VER The Village Resort – Mandvi 1,DC,30.0,16.95,INR,₹,₹ 16.95,25/04/2026,1,0
59949,10354,VER New Sachivaly 1,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59951,10354,VER New Sachivaly 2,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59955,10354,VER New Sachivaly 3,AC,3.0,16.95,INR,₹,₹ 16.95,17/11/2025,1,1
59963,10354,VER New Sachivaly 4,AC,7.0,16.95,INR,₹,₹ 16.95,18/11/2025,1,1
59970,10354,VER New Sachivaly 5,AC,3.0,16.95,INR,₹,₹ 16.95,26/02/2026,1,1
59954,10355,VER Paragon Business centre 2,AC,3.0,16.95,INR,₹,₹ 16.95,08/02/2026,1,1
59959,10355,VER Paragon Business centre 3,AC,3.0,16.95,INR,₹,₹ 16.95,,1,1
59953,10356,VER Service Force Riders Autotech 1,AC,3.0,17.8,INR,₹,₹ 17.8,13/07/2025,1,0
59958,10356,VER Service Force Riders Autotech 2,AC,3.0,17.8,INR,₹,₹ 17.8,,1,0
59966,10356,VER Service Force Riders Autotech 3,AC,7.0,17.8,INR,₹,₹ 17.8,01/11/2025,1,0
59952,10357,VER Rajhansh Party Plot 1,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59956,10357,VER Rajhansh Party Plot 2,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59961,10357,VER Rajhansh Party Plot 3,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59957,10358,VER Mr.Multicuisine Restaurant and Banquet 1,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59962,10358,VER Mr.Multicuisine Restaurant and Banquet 2,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59968,10358,VER Mr.Multicuisine Restaurant and Banquet 3,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59960,10359,VER Size zero Cafe Restro Surendranagar 1,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59967,10359,VER Size zero Cafe Restro Surendranagar 2,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59972,10359,VER Size zero Cafe Restro Surendranagar 3,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59974,10362,VER Rajouri Garden Multi Level parking 1,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59977,10362,VER Rajouri Garden Multi Level parking 2,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59976,10363,VER Park Plaza BYPL 2,AC,7.0,16.95,INR,₹,₹ 16.95,27/01/2026,1,0
59978,10364,VER Nexus-3 1,DC,30.0,16.95,INR,₹,₹ 16.95,10/01/2026,1,0
59980,10364,VER Nexus-3 2,DC,30.0,16.95,INR,₹,₹ 16.95,19/01/2026,1,0
59979,10365,VER Service Force Shreenathji Motors 1,AC,7.0,16.95,INR,₹,₹ 16.95,30/11/2025,1,0
59982,10365,VER Service Force Shreenathji Motors 2,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59986,10365,VER Service Force Shreenathji Motors 3,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59983,10366,VER Veer Enclave (Nisha Enterprise) 1,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59985,10366,VER Veer Enclave (Nisha Enterprise) 2,AC,3.0,16.95,INR,₹,₹ 16.95,,1,0
59988,10366,VER Veer Enclave (Nisha Enterprise) 3,AC,7.0,16.95,INR,₹,₹ 16.95,19/07/2025,1,0
59981,10367,VER SnapE parking 1,DC,30.0,19.28,INR,₹,₹ 19.28,,1,0
59984,10367,VER SnapE parking 2,DC,30.0,19.28,INR,₹,₹ 19.28,,1,0
59987,10368,VER Prabhu Farm & Resort 1,AC,7.0,16.95,INR,₹,₹ 16.95,,1,0
59990,10368,VER Prabhu Farm & Resort 2,AC,7.0,16.95,INR,₹,₹ 16.95,27/09/2025,1,0
59989,10369,VER Nrich Skyotel 1,DC,3.0,17.8,INR,₹,₹ 17.8,,1,0
59992,10369,VER Nrich Skyotel 3,DC,3.0,17.8,INR,₹,₹ 17.8,,1,0
59993,10370,Payana EV Station Charger 1,DC,120.0,18.49,INR,₹,₹ 18.49,20/05/2026,2,2
59994,10370,Payana EV Station Charger 2,DC,120.0,18.49,INR,₹,₹ 18.49,21/05/2026,2,1
59995,10371,33/11 KV Madhapur Sub Station,DC,60.0,13.0,INR,₹,₹ 13.0,15/05/2026,2,0
61041,10372,TCZ KL | Thrissur | Popular Hyundai 2,DC,120.0,22.0,INR,₹,₹ 22.0,20/05/2026,2,2
59997,10373,AADARSH SERVICE STATION,DC,60.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,2
60013,10382,SAI OM FUEL CENTRE,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
61043,10383,TCZ AP | Kavali | GR Family Restaurant 4,DC,480.0,21.5,INR,₹,₹ 21.5,20/05/2026,2,1
61044,10383,TCZ AP | Kavali | GR Family Restaurant 5,DC,480.0,21.5,INR,₹,₹ 21.5,17/05/2026,2,2
61045,10383,TCZ AP | Kavali | GR Family Restaurant 6,DC,240.0,21.5,INR,₹,₹ 21.5,19/05/2026,2,2
61038,10384,TCZ AP | West Godavari | Eluru 3,DC,480.0,21.5,INR,₹,₹ 21.5,21/05/2026,2,2
61039,10384,TCZ AP | West Godavari | Eluru 4,DC,480.0,21.5,INR,₹,₹ 21.5,21/05/2026,2,0
61035,10385,TCZ MH | Pune | Gaurav Icon Tower 2,DC,240.0,22.0,INR,₹,₹ 22.0,21/05/2026,2,1
60022,10386,M/s. PRAMUKH FUEL POINT,DC,60.0,14.0,INR,₹,₹ 14.0,15/03/2026,2,0
60023,10387,OM NAMAH PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,0
60027,10391,CJK Near IT Park 1,AC,9.0,18.0,INR,₹,₹ 18.0,31/12/2025,3,0
60396,10391,CJK Near IT Park 2,AC,3.0,18.0,INR,₹,₹ 18.0,,1,0
66101,10392,CJK Near Helipad MDDA Park 3,DC,120.0,25.0,INR,₹,₹ 25.0,30/03/2026,2,1
60028,10392,CJK Near Helipad MDDA Park 1,AC,9.0,18.0,INR,₹,₹ 18.0,,3,3
60029,10392,CJK Near Helipad MDDA Park 2,AC,9.0,18.0,INR,₹,₹ 18.0,,3,3
60030,10393,CJK Near Maharana Pratap Chok 1,AC,9.0,18.0,INR,₹,₹ 18.0,,3,3
60032,10394,CJK SECTOR 35C 1,AC,9.0,8.7,INR,₹,₹ 8.7,,3,3
60034,10396,CJK SECTOR 37C 1,AC,9.0,8.7,INR,₹,₹ 8.7,,3,3
60035,10397,CJK Passport  Office Side Parking Sector 34 1,AC,9.0,15.0,INR,₹,₹ 15.0,,3,3
60036,10398,CJK Passport Office Back Parking Sector 34 1,AC,9.0,8.7,INR,₹,₹ 8.7,,3,3
67586,10400,CJK Chandigarh Sector 20 C front SCO 34 76 Near Gurdawara  Dakshan Marg 3,DC,30.0,10.7,INR,₹,₹ 10.7,17/05/2026,1,1
60039,10400,CJK Chandigarh Sector 20 C front SCO 34 76 Near Gurdawara  Dakshan Marg 2,AC,3.0,8.7,INR,₹,₹ 8.7,,1,0
69162,10400,CJK Chandigarh Sector 20 C front SCO 34 76 Near Gurdawara  Dakshan Marg 4,AC,7.0,8.7,INR,₹,₹ 8.7,,1,0
61647,10401,CJK Sector 26 SCO 1 31 4,DC,120.0,8.7,INR,₹,₹ 8.7,,2,2
66223,10401,CJK Sector 26 SCO 1 31 5,DC,30.0,10.7,INR,₹,₹ 10.7,21/05/2026,1,1
66224,10401,CJK Sector 26 SCO 1 31 6,DC,30.0,10.7,INR,₹,₹ 10.7,,1,1
60040,10401,CJK Sector 26 SCO 1 31 1,AC,9.0,8.7,INR,₹,₹ 8.7,13/03/2026,3,3
60042,10401,CJK Sector 26 SCO 1 31 3,AC,3.0,8.7,INR,₹,₹ 8.7,15/03/2026,1,0
69292,10401,CJK Sector 26 SCO 1 31 7,AC,7.0,8.7,INR,₹,₹ 8.7,,1,0
60043,10402,CJK Sector 34 Zone II Paid Parking Area 1,AC,9.0,8.7,INR,₹,₹ 8.7,,3,3
60044,10403,CJK Kamla Nagar 1,AC,9.0,15.0,INR,₹,₹ 15.0,13/05/2026,3,3
60053,10405,Hyundai Hotel Ariyas Veg DC Charger,DC,120.0,26.0,INR,₹,₹ 26.0,21/05/2026,2,0
60054,10406,M/s. KARTHI FUELS,DC,60.0,14.0,INR,₹,₹ 14.0,28/01/2026,2,0
60055,10407,M/s. DURGA PETROLEUM,DC,60.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,2
60056,10408,K T L & M A OWNERS ASSOCIATION,DC,60.0,14.0,INR,₹,₹ 14.0,06/05/2026,2,0
60057,10409,SWATHI FILLING STATION.,DC,120.0,14.0,INR,₹,₹ 14.0,15/05/2026,2,0
60058,10410,USHARA FS,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60059,10411,SHRI CHAND & SONS,DC,30.0,14.0,INR,₹,₹ 14.0,01/03/2026,1,0
60060,10412,"NTR Memorial., Near Secretariat, HMDA Location",DC,60.0,13.0,INR,₹,₹ 13.0,21/05/2026,2,1
60061,10413,VER SVIMS – Indore 1,AC,7.0,16.95,INR,₹,₹ 16.95,20/04/2026,1,0
60062,10413,VER SVIMS – Indore 2,AC,3.0,16.95,INR,₹,₹ 16.95,28/07/2025,1,0
60063,10413,VER SVIMS – Indore 3,AC,3.0,16.95,INR,₹,₹ 16.95,28/07/2025,1,0
60067,10414,VEEV006-DC2 4W Broadway,DC,120.0,24.0,INR,₹,₹ 24.0,21/05/2026,2,2
60068,10415,ZAKIYA FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,27/04/2026,2,0
60069,10416,KAIN FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,09/05/2026,2,0
60073,10417,JAI SHIV SHANKAR FILLING SATION,DC,120.0,14.0,INR,₹,₹ 14.0,06/12/2025,2,0
60074,10418,CH ZILE SINGH FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60076,10419,GNT MP | Danora | Village Vatika Restaurant and Hotel 1,DC,120.0,23.1,INR,₹,₹ 23.1,21/05/2026,2,2
60077,10420,GNT TS | Sangareddy | MILESTONE - Mood For Food 1,DC,360.0,20.0,INR,₹,₹ 20.0,20/05/2026,2,2
60078,10420,GNT TS | Sangareddy | MILESTONE - Mood For Food 2,DC,120.0,20.0,INR,₹,₹ 20.0,21/05/2026,2,2
60079,10421,CMD chargeMOD | GREEN PLUG EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,08/02/2026,1,1
60080,10422,CMD chargeMOD | Adhithya | Sulthan Bathery | EVOK 1,DC,120.0,20.88,INR,₹,₹ 20.88,20/05/2026,2,1
60082,10422,CMD chargeMOD | Adhithya | Sulthan Bathery | EVOK 2,DC,24.0,20.88,INR,₹,₹ 20.88,20/05/2026,1,0
60083,10422,CMD chargeMOD | Adhithya | Sulthan Bathery | EVOK 3,AC,3.0,13.0,INR,₹,₹ 13.0,23/11/2025,1,1
60081,10423,CMD chargeMOD | SK EVCS | Kizhakkambalam 1,DC,120.0,20.88,INR,₹,₹ 20.88,13/05/2026,2,2
60084,10423,CMD chargeMOD | SK EVCS | Kizhakkambalam 2,AC,22.0,20.88,INR,₹,₹ 20.88,28/03/2026,1,1
60085,10424,CMD chargeMOD | IONGRID| EVSpark Kollammuri 1,DC,37.0,20.88,INR,₹,₹ 20.88,14/12/2025,2,1
60087,10424,CMD chargeMOD | IONGRID| EVSpark Kollammuri 2,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
60086,10425,CMD chargeMOD | ELECTRO ZONE EV FAST CHARGING STATION | Pangappara 1,DC,40.0,20.88,INR,₹,₹ 20.88,11/01/2026,1,0
60088,10426,CMD chargeMOD | Sterling heights | EVCS 1,AC,7.0,13.0,INR,₹,₹ 13.0,11/05/2026,1,1
60089,10427,CMD chargeMOD | Sihla Energy Eastend Hotel and Resorts 1,DC,60.0,20.88,INR,₹,₹ 20.88,13/05/2026,2,2
60090,10427,CMD chargeMOD | Sihla Energy Eastend Hotel and Resorts 2,DC,30.0,20.88,INR,₹,₹ 20.88,01/05/2026,1,0
60091,10428,CMD chargeMOD | Mist Residency EVCS | Kattapana 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
60092,10429,CMD chargeMOD | Lakshmi_KRS EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,27/04/2026,1,1
60093,10430,CMD chargeMOD | EQ ChargeMate | EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,02/12/2025,1,1
63693,10430,CMD chargeMOD | EQ ChargeMate EVCS | Thalayolaparambu 3,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
60095,10431,CMD chargeMOD | Adhithya Green Power | EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,28/03/2026,1,1
60096,10432,NANA DHUMAL PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
60098,10434,ARJUN PETROLEUM GJ,DC,60.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,0
60100,10435,KAKA FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,17/11/2025,2,0
60103,10437,PETROFILL PARADISE,DC,120.0,14.0,INR,₹,₹ 14.0,13/04/2026,2,0
60104,10438,212658 Mahalaxmi Petroleum ,DC,30.0,14.0,INR,₹,₹ 14.0,15/04/2026,1,0
60106,10439,CHATURVEDI AUTOMOBILES,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,0
60108,10441,NARANG FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,19/05/2026,2,2
60109,10442,BRIJ FUELS,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60110,10443,NCT FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60111,10445,NAVKAR PETROLEUM PRODUCTS,DC,60.0,14.0,INR,₹,₹ 14.0,15/10/2025,2,0
60122,10446,SHREE BALAJI PETRO POINT,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60112,10447,SURESH SERVICE STATION (HSD),DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60118,10451,EPL Ecoplug RD Kuntal Family Restaurant  1,DC,120.0,22.0,INR,₹,₹ 22.0,12/03/2026,2,0
62921,10451,EPL Ecoplug RD Kuntal Family Restaurant 2,AC,21.0,22.0,INR,₹,₹ 22.0,,3,0
64547,10451,EPL Ecoplug RD Kuntal Family Restaurant 3,AC,18.0,20.0,INR,₹,₹ 20.0,,3,0
60119,10452,EPL Ecoplug Hotel Savariya 1,DC,120.0,22.0,INR,₹,₹ 22.0,20/05/2026,2,2
62925,10453,EPL Ecoplug Saraswat Shudhh Shakahari Family Bhojnalaya 2,AC,18.0,22.0,INR,₹,₹ 22.0,12/05/2026,3,3
60121,10454,M/s. PATIRAM SHIVHARE & SON,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
62703,10455,CJK Near Gandhi Park 3,DC,120.0,25.0,INR,₹,₹ 25.0,13/05/2026,2,0
60123,10455,CJK Near Gandhi Park 1,AC,9.0,18.0,INR,₹,₹ 18.0,23/12/2025,3,0
60124,10455,CJK Near Gandhi Park 2,AC,9.0,18.0,INR,₹,₹ 18.0,19/05/2026,3,0
60132,10463,KBR Park Gate No-6,DC,60.0,13.0,INR,₹,₹ 13.0,21/05/2026,2,0
60140,10467,SHIVSHAMBHU PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,08/12/2025,2,0
60136,10468,DEEPA OIL AGENCIES,DC,120.0,14.0,INR,₹,₹ 14.0,16/05/2026,2,0
60137,10469,PRIYANKA AUTOMOBILES,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60138,10470,JUGAL AUTO AGENCIES,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60139,10471,AYUSH PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60141,10473,PRAKASH PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60172,10476,ADHIKARAI PETROLEUM,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
60173,10477,IND0002,DC,120.0,18.99,INR,₹,₹ 18.99,20/05/2026,2,2
60174,10477,IND0003,DC,120.0,18.99,INR,₹,₹ 18.99,20/05/2026,2,2
60175,10478,CHOUDHARY FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,01/05/2026,2,0
60176,10479,SANCHI FUELS,DC,120.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,2
60177,10480,SAI RAM FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60178,10481,INDIA AUTO FUELS,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60180,10482,B K FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,23/04/2026,2,0
60183,10485,MA MANOKAMNA FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60184,10486,ANAND FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60210,10487,KRITI FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,27/02/2026,2,0
60186,10488,SHREE SAINALRAI FS,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60187,10489,DIN DAYAL TRANSPORT COMPANY,DC,120.0,14.0,INR,₹,₹ 14.0,19/05/2026,2,2
60188,10490,KRISHNA FUEL CENTRE ,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60189,10491,AMBIKA PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60190,10492,AKBAR ENERGY STATION,DC,120.0,14.0,INR,₹,₹ 14.0,15/02/2026,2,0
60191,10493,SATISH & CO,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,1
60192,10494,NIRMAL FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60193,10495,PRAGYA FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
60194,10496,"Khajaguda, Nanakramguda, GHMC Garbage  collecting place",DC,60.0,13.0,INR,₹,₹ 13.0,13/03/2026,2,0
60195,10497,SURAJ PETROLEUM,DC,60.0,14.0,INR,₹,₹ 14.0,16/05/2026,2,0
60198,10500,Haveli Jalandhar DC Charger,DC,240.0,23.72,INR,₹,₹ 23.72,21/05/2026,2,1
60199,10501,SHREYASH FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60200,10502,MOOSA RAM SHIV RAM DAS (SHINGARPUR),DC,120.0,14.0,INR,₹,₹ 14.0,19/05/2026,2,2
60204,10506,BABA HARGOVIND FUEL POINT,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60208,10510,GHANSHYAM FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,10/03/2026,2,0
60209,10511,MANGALAM FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60217,10512,LUCKY SERVICE STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60211,10513,CJK Sector 26 SCO 1to31 1,DC,120.0,8.7,INR,₹,₹ 8.7,30/06/2025,2,2
61648,10513,CJK Sector 26 SCO 1to31 2,DC,60.0,10.7,INR,₹,₹ 10.7,,1,0
60212,10514,TCZ GJ | Vadodara | Mangla Trade Hub 1,DC,120.0,22.0,INR,₹,₹ 22.0,21/05/2026,2,2
60213,10515,TCZ TN | Chennai | KUN Hyundai 1,DC,120.0,22.0,INR,₹,₹ 22.0,21/05/2026,2,2
60216,10516,Gurdit Singh Bhasin and Sons,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
60218,10517,BP-ULUNDERPET,DC,25.0,14.0,INR,₹,₹ 14.0,27/07/2025,1,1
60219,10518,M/s. P.Durairaj & P.Soundararaj,DC,120.0,14.0,INR,₹,₹ 14.0,09/04/2026,2,0
68357,10519,2007195-K.T.FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,15/05/2026,2,0
60221,10520,SIDDHIVINAYAK FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
60222,10521,SIYARAM ENERGY STATION,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,0
60230,10527,MAA KAMAKHYA FUEL CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
60232,10529,CMD chargeMOD | My Ev India EVAC HUB  1,AC,3.0,13.0,INR,₹,₹ 13.0,14/08/2025,1,0
60233,10529,CMD chargeMOD | My Ev India EVAC HUB  2,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60234,10529,CMD chargeMOD | My Ev India EVAC HUB  3,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60236,10529,CMD chargeMOD | My Ev India EVAC HUB  4,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60237,10529,CMD chargeMOD | My Ev India EVAC HUB  5,AC,3.0,13.0,INR,₹,₹ 13.0,14/04/2026,1,1
60239,10529,CMD chargeMOD | My Ev India EVAC HUB  6,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60235,10530,CMD chargeMOD | Kaypees Electricals Pulikkal | EVOK 1,DC,30.0,20.88,INR,₹,₹ 20.88,16/05/2026,1,1
60238,10531,CMD chargeMOD | ASARK EV Mavelikara 1,DC,25.0,20.88,INR,₹,₹ 20.88,,1,0
60241,10532,CMD chargeMOD | KIMS Hospital Trivandrum 1,DC,30.0,20.88,INR,₹,₹ 20.88,10/07/2025,1,0
60963,10532,CMD chargeMOD | KIMS Hospital Trivandrum 5,DC,80.0,20.88,INR,₹,₹ 20.88,07/08/2025,2,1
60244,10534,CMD chargeMOD | JIPPUS GALAXY EVCS 1,DC,25.0,20.88,INR,₹,₹ 20.88,28/04/2026,1,1
60245,10535,CMD chargeMOD | PlugMap EVCS by Evan and Eyan 1,DC,30.0,20.88,INR,₹,₹ 20.88,09/04/2026,1,1
64049,10535,CMD chargeMOD | PlugMap by Evan and Eyan | Muvattupuzha 3,DC,120.0,20.88,INR,₹,₹ 20.88,18/05/2026,2,2
60250,10535,CMD chargeMOD | PlugMap EVCS by Evan and Eyan 2,AC,7.0,13.0,INR,₹,₹ 13.0,16/05/2026,1,1
64050,10535,CMD chargeMOD | PlugMap by Evan and Eyan | Muvattupuzha 4,AC,22.0,13.0,INR,₹,₹ 13.0,14/05/2026,1,0
60246,10536,CMD chargeMOD | Risinia Skyon | EVCS 1,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60255,10536,CMD chargeMOD | Risinia Skyon | EVCS 2,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60273,10536,CMD chargeMOD | Risinia Skyon | EVCS 3,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60280,10536,CMD chargeMOD | Risinia Skyon | EVCS 4,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60287,10536,CMD chargeMOD | Risinia Skyon | EVCS 5,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60291,10536,CMD chargeMOD | Risinia Skyon | EVCS 6,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60299,10536,CMD chargeMOD | Risinia Skyon | EVCS 7,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60301,10536,CMD chargeMOD | Risinia Skyon | EVCS 8,AC,14.0,13.0,INR,₹,₹ 13.0,,2,2
60247,10537,CMD chargeMOD | Kadharkkaante Chayakkada | FILL NXT EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,19/08/2025,1,0
60248,10538,CMD chargeMOD | FLASH CHARGE | EVCS ERUMAPPETTY 1,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
60249,10539,CMD chargeMOD | Relax Point Restaurant 1,DC,60.0,20.88,INR,₹,₹ 20.88,10/09/2025,2,2
60252,10540,CMD chargeMOD | Sihla Energy | Karuvannur | EVCS 1,DC,120.0,20.88,INR,₹,₹ 20.88,01/05/2026,2,1
60253,10541,CMD chargeMOD | JetEV IDT Kakkanad 1,AC,3.0,13.0,INR,₹,₹ 13.0,21/07/2025,1,0
60256,10541,CMD chargeMOD | JetEV IDT Kakkanad 2,AC,7.0,13.0,INR,₹,₹ 13.0,,1,0
60964,10541,CMD chargeMOD | JetEV IDT Kakkanad 3,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60254,10542,CMD chargeMOD | BEST EVCS | Karunagappalli  1,DC,30.0,20.88,INR,₹,₹ 20.88,21/08/2025,1,1
60257,10543,CMD chargeMOD | Meghamalhar Nediyavila | FILL NXT EVCS | 3.3KW 1,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
60260,10544,CMD chargeMOD | Flash HUB | EVCS | Kuriachira 1,DC,30.0,20.88,INR,₹,₹ 20.88,22/04/2026,1,1
60268,10544,CMD chargeMOD | Flash HUB | EVCS | Kuriachira 2,DC,30.0,20.88,INR,₹,₹ 20.88,30/06/2025,1,0
60272,10544,CMD chargeMOD | Flash HUB | EVCS | Kuriachira 3,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
60377,10544,CMD chargeMOD | Flash HUB | EVCS | Kuriachira 4,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
60258,10545,CMD chargeMOD | Pathalil EVCS 1,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
60259,10546,CMD chargeMOD | Hotel Wayanad Square | Mananthavady | EVOK  1,DC,120.0,20.88,INR,₹,₹ 20.88,11/05/2026,2,2
60263,10547,CMD chargeMOD | Meenangadi EVCS | Charge N Go 1,DC,90.0,20.88,INR,₹,₹ 20.88,24/04/2026,2,2
60262,10548,CMD chargeMOD | CHANGATHIKOOTTAM EVCS | NENMARA 1,DC,30.0,20.88,INR,₹,₹ 20.88,17/02/2026,1,1
60270,10549,CMD chargeMOD | Hope EV Charging Station  2,AC,9.0,13.0,INR,₹,₹ 13.0,,3,3
60265,10550,CMD chargeMOD | EMILYS BY JDANIELS DC 1,DC,120.0,20.88,INR,₹,₹ 20.88,09/05/2026,2,1
60266,10551,CMD chargeMOD | Crown Master Charging HUB 1,DC,30.0,20.88,INR,₹,₹ 20.88,19/05/2026,1,0
60267,10552,CMD chargeMOD | SR Auto Zone Adoor 1,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
60269,10553,CMD chargeMOD | Lansum Etania EV boost 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
60277,10553,CMD chargeMOD | Lansum Etania EV boost 3,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
